date,time,DOY,CHK__1_1_1,DAQM_T_1_1_1,VIN_1_1_1,PPFD_1_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_1_1_1,RH_2_1_1,RN_1_1_1,SHFSENS_1_1_1,SHFSENS_2_1_1,SHFSENS_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,TA_1_1_1,TA_2_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[V],[µmol/m^2/s],[m],[W/m^2],[%],[%],[W/m^2],[OTHER],[OTHER],[OTHER],[W/m^2],[W/m^2],[W/m^2],[m^3/m^3],[m^3/m^3],[m^3/m^3],[K],[K],[K],[K],[K]
2023-04-01,10:30,91.4374,144.833,31.2799,12.2704,1519.60,0.00000,765.367,75.8363,74.6214,676.304,0.616000E-04,0.579465E-04,0.585300E-04,5.45815,2.22206,1.88809,0.201133,0.162300,0.212000,298.895,298.171,295.583,294.050,294.050
2023-04-01,11:00,91.4582,127.367,32.6042,12.2707,1420.14,0.00000,717.503,76.2720,73.5404,627.371,0.616000E-04,0.579465E-04,0.585300E-04,12.0881,2.99214,2.73293,0.201000,0.161867,0.212000,299.310,298.588,296.153,294.050,294.190
2023-04-01,11:30,91.4790,137.433,33.6385,12.2709,1574.59,0.00000,833.109,68.0511,66.0894,753.709,0.616000E-04,0.579465E-04,0.585300E-04,19.3541,3.60801,3.57962,0.201200,0.161900,0.212000,300.375,299.272,296.770,294.183,294.250
2023-04-01,12:00,91.4999,126.800,34.3539,12.2714,1197.32,0.00000,622.068,67.6692,63.1841,564.932,0.616000E-04,0.579465E-04,0.585300E-04,23.2123,4.21951,4.40315,0.200900,0.160933,0.211267,300.230,299.458,297.190,294.250,294.250
2023-04-01,12:30,91.5207,130.867,34.3753,12.2627,905.514,0.00000,491.996,70.8342,59.4684,426.164,0.616000E-04,0.577963E-04,0.585300E-04,25.2472,5.01228,5.64812,0.200867,0.161133,0.211300,299.792,299.729,297.470,294.250,294.397
2023-04-01,13:00,91.5415,128.400,34.0578,12.2713,642.040,0.00000,341.498,74.0021,64.6840,288.848,0.616000E-04,0.577588E-04,0.585300E-04,28.0626,5.47989,6.25047,0.201267,0.160400,0.212000,299.153,299.394,297.887,294.430,294.450
2023-04-01,13:30,91.5624,156.500,33.6000,12.2713,1168.11,0.00000,629.467,76.1880,59.9032,537.466,0.616000E-04,0.577588E-04,0.585300E-04,29.5372,5.64477,6.47052,0.201967,0.159033,0.212000,299.208,299.862,298.130,294.450,294.450
2023-04-01,14:00,91.5832,119.667,33.4797,12.2712,1288.56,0.00000,678.834,68.5733,52.9814,576.914,0.616000E-04,0.577588E-04,0.585300E-04,28.9011,5.76857,6.72415,0.202033,0.159867,0.212000,299.662,300.280,298.250,294.450,294.590
2023-04-01,14:30,91.6040,124.767,33.7143,12.2712,1326.38,0.00000,706.902,62.7039,52.2969,599.015,0.616000E-04,0.577588E-04,0.585300E-04,27.1248,5.90449,7.01179,0.202200,0.158800,0.212000,300.335,300.464,298.250,294.503,294.650
2023-04-01,15:00,91.6248,109.300,33.9505,12.2714,1144.94,0.00000,621.584,63.7454,53.4574,520.199,0.616000E-04,0.577588E-04,0.585300E-04,24.9025,6.07265,7.36305,0.201933,0.160000,0.210933,300.006,300.115,298.250,294.650,294.650
2023-04-01,15:30,91.6457,95.1667,33.8563,12.2715,882.725,0.00000,481.486,67.4451,56.5910,379.118,0.616000E-04,0.577588E-04,0.585300E-04,22.6641,6.24242,7.65765,0.201600,0.158100,0.210000,299.538,299.924,298.217,294.650,294.657
2023-04-01,16:00,91.6665,128.567,33.3763,12.2713,215.070,0.00000,110.953,76.7323,68.8078,63.8676,0.616000E-04,0.577588E-04,0.585300E-04,20.5821,6.37167,7.89325,0.201333,0.158000,0.210000,298.619,299.028,298.050,294.650,294.823
2023-04-01,16:30,91.6873,122.033,32.5674,12.2712,106.247,0.00000,52.9099,83.9536,76.6326,-1.32355,0.616000E-04,0.577588E-04,0.585300E-04,18.5558,6.41296,8.01824,0.200333,0.158000,0.210200,297.571,298.117,298.023,294.790,294.850
2023-04-01,17:00,91.7082,122.333,31.6333,12.2708,87.0943,0.00000,46.0438,87.8877,82.8413,-9.60570,0.616000E-04,0.577588E-04,0.585300E-04,16.4497,6.32382,7.94983,0.199433,0.158000,0.211100,297.146,297.423,297.850,294.850,294.850
2023-04-01,17:30,91.7290,110.833,30.7797,12.2704,50.6448,0.00000,25.7783,91.4791,84.5794,-27.5021,0.616000E-04,0.577588E-04,0.585300E-04,14.3007,6.12921,7.74450,0.199133,0.158000,0.211267,296.662,296.996,297.820,294.850,294.850
2023-04-01,18:00,91.7498,124.300,30.0005,12.2701,13.8774,0.00000,6.12267,92.3389,87.6710,-43.2364,0.616000E-04,0.577588E-04,0.585300E-04,12.2609,5.88029,7.46379,0.200067,0.158000,0.211600,296.189,296.430,297.550,294.850,294.850
2023-04-01,18:30,91.7707,108.733,29.3003,12.2614,0.707401,0.00000,0.157791,94.7664,92.2469,-44.6537,0.616000E-04,0.569222E-04,0.585300E-04,11.0181,6.00026,7.77651,0.200000,0.158000,0.211533,295.615,295.904,297.410,294.850,294.850
2023-04-01,19:00,91.7915,133.567,28.6492,12.2698,0.727637E-01,0.00000,0.925921E-03,96.5955,96.7574,-35.0291,0.616000E-04,0.567130E-04,0.585300E-04,8.81235,5.57446,7.18553,0.200333,0.158000,0.211133,295.403,295.377,297.350,294.850,294.850
2023-04-01,19:30,91.8123,146.667,28.2281,12.2695,0.460475E-01,0.00000,0.464050E-03,97.8945,98.6596,-30.1568,0.616000E-04,0.567130E-04,0.585300E-04,6.98847,5.09665,6.49035,0.200000,0.158000,0.210700,295.410,295.100,297.100,294.850,294.850
2023-04-01,20:00,91.8332,131.533,27.9542,12.2694,0.278117E-01,0.00000,0.249818E-03,98.3784,99.0363,-17.9946,0.616000E-04,0.567130E-04,0.585300E-04,5.54015,4.72557,6.01381,0.199500,0.158000,0.210767,295.337,294.975,296.957,294.850,294.850
2023-04-01,20:30,91.8540,119.433,27.8255,12.2694,0.164265E-01,0.00000,-0.108933E-04,98.8289,99.2758,-8.51039,0.616000E-04,0.567130E-04,0.585300E-04,4.36960,4.41894,5.63244,0.199833,0.158000,0.210133,295.344,295.011,296.850,294.850,294.850
2023-04-01,21:00,91.8748,124.633,27.7698,12.2693,0.799680E-02,0.00000,-0.145245E-04,99.2222,99.3981,-22.9956,0.616000E-04,0.567130E-04,0.585300E-04,3.45540,4.16524,5.31527,0.200167,0.158000,0.209500,295.311,294.944,296.837,294.850,294.850
2023-04-01,21:30,91.8956,120.567,27.6797,12.2690,0.259890E-02,0.00000,0.112563E-03,99.3627,99.4799,-23.4008,0.616000E-04,0.567130E-04,0.585300E-04,2.74873,3.95587,5.05124,0.199933,0.158000,0.209400,295.200,294.896,296.703,294.817,294.850
2023-04-01,22:00,91.9165,135.800,27.6050,12.2692,-0.239413E-02,0.00000,-0.206245E-03,99.5897,99.5444,-10.4487,0.616000E-04,0.567130E-04,0.585300E-04,2.12013,3.77414,4.82420,0.199667,0.158000,0.209167,295.186,294.783,296.637,294.777,294.850
2023-04-01,22:30,91.9373,135.733,27.5427,12.2691,-0.627691E-02,0.00000,0.198256E-03,99.3247,99.5794,-33.4673,0.616000E-04,0.567130E-04,0.585300E-04,1.56099,3.61124,4.62042,0.198633,0.158000,0.208933,295.059,294.560,296.470,294.710,294.803
2023-04-01,23:00,91.9581,121.767,27.3880,12.2691,-0.888359E-02,0.00000,0.352213E-03,98.9948,99.6048,-46.5817,0.616000E-04,0.567130E-04,0.585300E-04,1.08082,3.46244,4.43086,0.198300,0.158000,0.209033,294.743,294.512,296.450,294.650,294.690
2023-04-01,23:30,91.9790,142.300,27.0948,12.2692,-0.109585E-01,0.00000,0.403048E-03,99.3817,99.6034,-39.9627,0.616000E-04,0.567130E-04,0.585300E-04,0.555842,3.30522,4.22894,0.198600,0.157967,0.208800,294.318,294.454,296.450,294.650,294.657
2023-04-02,00:00,92.0000,146.600,26.8508,12.2690,-0.129665E-01,0.00000,0.482206E-03,100.129,99.6239,-23.4310,0.616000E-04,0.567130E-04,0.585300E-04,-0.719345E-01,3.11266,3.98493,0.198600,0.157833,0.208467,294.243,294.198,296.240,294.650,294.650
2023-04-02,00:30,92.0208,134.333,26.7412,12.2606,-0.141094E-01,0.00000,0.308641E-03,100.041,99.5965,-49.4249,0.616000E-04,0.574998E-04,0.585300E-04,-0.218614,3.15333,4.33785,0.198467,0.157233,0.208433,294.241,293.957,296.150,294.650,294.650
2023-04-02,01:00,92.0416,112.133,26.4979,12.2691,-0.149386E-01,0.00000,0.199709E-03,100.270,99.6450,-42.7131,0.616000E-04,0.576965E-04,0.585300E-04,-0.951947,2.82663,3.88012,0.199333,0.157133,0.208367,293.912,293.695,296.010,294.650,294.650
2023-04-02,01:30,92.0624,119.600,26.2615,12.2688,-0.167815E-01,0.00000,0.266521E-03,100.326,99.6524,-46.2498,0.616000E-04,0.576965E-04,0.585300E-04,-1.63480,2.50377,3.35293,0.199067,0.157100,0.208567,293.717,293.569,295.950,294.650,294.650
2023-04-02,02:00,92.0833,104.867,26.0255,12.2688,-0.176084E-01,0.00000,-0.150326E-03,99.8130,99.5106,-54.6765,0.616000E-04,0.576965E-04,0.585300E-04,-2.19702,2.25661,3.00938,0.198933,0.157000,0.208467,293.440,293.452,295.950,294.650,294.650
2023-04-02,02:30,92.1041,120.433,25.7581,12.2686,-0.211260E-01,0.00000,-0.178649E-03,99.7770,94.2103,-51.6318,0.616000E-04,0.576965E-04,0.585300E-04,-2.78052,2.00392,2.67631,0.198667,0.157800,0.208200,293.033,293.658,295.803,294.650,294.650
2023-04-02,03:00,92.1249,111.233,25.4815,12.2685,-0.239078E-01,0.00000,-0.480027E-03,99.8495,70.5578,-70.9104,0.616000E-04,0.576965E-04,0.585300E-04,-3.41090,1.70896,2.28791,0.198400,0.158800,0.208100,292.827,295.868,295.750,294.577,294.623
2023-04-02,03:30,92.1458,104.800,25.2164,12.2683,-0.261502E-01,0.00000,-0.557006E-03,99.5029,63.7460,-76.8130,0.616000E-04,0.576965E-04,0.585300E-04,-4.05201,1.37675,1.86248,0.198267,0.159600,0.208033,292.631,296.433,295.643,294.457,294.483
2023-04-02,04:00,92.1666,118.467,24.9799,12.2683,-0.295915E-01,0.00000,-0.846765E-03,98.8298,63.5775,-47.0153,0.616000E-04,0.576965E-04,0.585300E-04,-4.65665,1.04680,1.45791,0.198733,0.159500,0.208033,292.377,296.714,295.550,294.450,294.450
2023-04-02,04:30,92.1874,111.100,24.7497,12.2682,-0.310910E-01,0.00000,-0.730571E-03,99.4444,71.6330,-46.0909,0.616000E-04,0.576965E-04,0.585300E-04,-5.24523,0.705662,1.02311,0.198600,0.159700,0.208033,292.109,295.834,295.550,294.450,294.450
2023-04-02,05:00,92.2082,126.167,24.5552,12.2680,-0.329036E-01,0.00000,-0.790847E-03,99.2268,72.2512,-43.4814,0.616000E-04,0.576965E-04,0.585300E-04,-5.80563,0.345962,0.560287,0.197667,0.159900,0.208133,292.014,295.607,295.300,294.450,294.450
2023-04-02,05:30,92.2291,127.133,24.3971,12.2681,0.116081,0.00000,0.601741E-01,98.7662,73.8796,-44.1020,0.616000E-04,0.576965E-04,0.585300E-04,-6.31665,0.780829E-03,0.125795,0.197067,0.160000,0.208033,291.931,295.448,295.250,294.443,294.450
2023-04-02,06:00,92.2499,139.000,24.2552,12.2681,12.8305,0.00000,4.93418,98.7884,76.1942,-40.3457,0.616000E-04,0.576965E-04,0.585300E-04,-6.78439,-0.320385,-0.270501,0.197233,0.160000,0.208067,291.901,295.433,295.103,294.290,294.337
2023-04-02,06:30,92.2707,118.500,24.2130,12.2598,80.8061,0.00000,33.9657,99.2470,76.5063,-7.62278,0.616000E-04,0.580524E-04,0.585300E-04,-6.76148,-0.307557,0.279117E-02,0.197567,0.160000,0.208000,291.911,295.478,295.050,294.250,294.250
2023-04-02,07:00,92.2916,126.667,24.2958,12.2680,215.451,0.00000,69.2128,99.4470,77.1920,44.6047,0.616000E-04,0.581414E-04,0.585300E-04,-7.29256,-0.673227,-0.520527,0.197933,0.160000,0.208100,292.165,295.516,295.050,294.250,294.250
2023-04-02,07:30,92.3124,125.767,24.6206,12.2683,418.894,0.00000,98.2523,99.4883,79.6215,119.973,0.616000E-04,0.581414E-04,0.585300E-04,-7.59900,-0.976580,-1.02778,0.198000,0.160000,0.208067,292.673,295.342,294.997,294.250,294.250
2023-04-02,08:00,92.3332,142.000,25.3091,12.2685,652.735,0.00000,206.036,98.1106,79.0063,220.722,0.616000E-04,0.581414E-04,0.585300E-04,-7.45650,-1.08159,-1.19274,0.198000,0.160000,0.208000,293.680,295.690,294.857,294.243,294.250
2023-04-02,08:30,92.3541,138.467,26.4544,12.2690,888.352,0.00000,320.003,90.9919,79.5581,325.557,0.616000E-04,0.581414E-04,0.585300E-04,-6.87824,-0.982314,-1.06334,0.198000,0.160000,0.208000,295.128,296.221,294.857,294.083,294.243
2023-04-02,09:00,92.3749,118.200,27.7870,12.2697,1066.76,0.00000,466.226,87.8038,77.8538,419.334,0.616000E-04,0.581414E-04,0.585300E-04,-5.69094,-0.581893,-0.534072,0.198000,0.160000,0.208000,296.366,297.269,295.010,294.090,294.230
2023-04-02,09:30,92.3957,106.567,29.0711,12.2700,1160.85,0.00000,542.763,83.5369,74.8127,449.742,0.616000E-04,0.581414E-04,0.585300E-04,-3.42279,0.416158E-01,0.168868,0.198000,0.159367,0.208000,297.429,297.926,295.077,294.190,294.250
2023-04-02,10:00,92.4166,94.9333,30.2503,12.2705,1249.16,0.00000,594.741,82.3314,72.6142,492.502,0.616000E-04,0.581414E-04,0.585300E-04,0.425593,0.962221,0.938829,0.197967,0.158000,0.208067,297.928,298.294,295.410,294.250,294.250
2023-04-02,10:30,92.4374,135.400,31.4013,12.2706,1240.94,0.00000,590.757,77.9304,69.8548,506.202,0.616000E-04,0.581414E-04,0.585300E-04,4.69299,1.89923,1.73327,0.198000,0.158000,0.208200,298.703,298.699,295.783,294.250,294.250
2023-04-02,11:00,92.4582,129.133,32.5214,12.2711,1333.92,0.00000,670.757,71.4489,67.8241,588.517,0.616000E-04,0.581414E-04,0.585300E-04,10.1989,2.59147,2.53063,0.198467,0.158267,0.209000,299.715,299.206,296.250,294.250,294.283
2023-04-02,11:30,92.4790,108.933,33.4339,12.2713,1197.71,0.00000,621.042,74.6183,66.1173,559.212,0.616000E-04,0.581414E-04,0.585300E-04,16.4258,3.13397,3.28619,0.199000,0.156600,0.209767,299.675,299.591,296.803,294.270,294.450
2023-04-02,12:00,92.4999,114.500,34.0935,12.2714,991.912,0.00000,499.770,75.4167,62.6348,450.602,0.616000E-04,0.581414E-04,0.585300E-04,20.2816,3.67766,4.03062,0.199000,0.156133,0.209300,299.839,300.480,297.180,294.443,294.450
2023-04-02,12:30,92.5207,134.833,34.2703,12.2629,1057.47,0.00000,562.536,73.9605,60.8729,513.224,0.616000E-04,0.581520E-04,0.585300E-04,22.4944,4.43002,5.24983,0.199000,0.157300,0.208000,300.253,300.699,297.473,294.450,294.457
2023-04-02,13:00,92.5415,145.533,34.1787,12.2715,792.793,0.00000,412.620,73.3665,59.3514,362.381,0.616000E-04,0.581547E-04,0.585300E-04,25.5300,4.93589,5.90808,0.199000,0.156000,0.208000,299.767,300.962,297.923,294.463,294.637
2023-04-02,13:30,92.5624,137.767,34.0958,12.2715,457.002,0.00000,240.714,74.1283,66.6244,214.588,0.616000E-04,0.581547E-04,0.585300E-04,27.3071,5.20947,6.24605,0.198967,0.156800,0.208000,299.759,300.137,298.177,294.643,294.650
2023-04-02,14:00,92.5832,147.333,33.3956,12.2712,48.7131,0.00000,24.5171,84.5626,76.1720,-34.5605,0.616000E-04,0.581547E-04,0.585300E-04,26.8597,5.50552,6.63724,0.198967,0.157000,0.208067,297.608,297.355,298.250,294.650,294.657
2023-04-02,14:30,92.6040,160.933,31.1583,12.2706,16.2875,0.640000E-02,8.31307,94.0263,89.9289,-72.0520,0.616000E-04,0.581547E-04,0.585300E-04,21.9259,6.13837,6.72160,0.264367,0.195000,0.234200,293.505,292.643,298.223,294.623,294.737
2023-04-02,15:00,92.6248,138.467,26.7779,12.2692,60.8400,0.230000E-02,29.6418,100.196,71.8439,-86.3684,0.616000E-04,0.581547E-04,0.585300E-04,-0.779966,0.699330,-0.482622,0.541933,0.278467,0.358300,290.936,294.197,296.473,294.030,293.983
2023-04-02,15:30,92.6457,98.6333,24.5521,12.2684,155.884,0.00000,74.9441,100.392,81.8687,-28.3181,0.616000E-04,0.581547E-04,0.585300E-04,-5.59363,-0.264854,-4.34319,0.509867,0.264500,0.333067,291.431,293.089,295.433,293.843,293.523
2023-04-02,16:00,92.6665,112.367,23.9414,12.2681,137.935,0.00000,70.3139,100.382,67.9863,33.6614,0.616000E-04,0.581547E-04,0.585300E-04,-5.46891,-2.60299,-5.66926,0.450900,0.258467,0.317600,291.729,294.814,295.050,293.677,293.317
2023-04-02,16:30,92.6873,141.100,23.8615,12.2681,133.601,0.00000,80.1945,100.384,74.5946,44.2189,0.616000E-04,0.581547E-04,0.585300E-04,-7.24081,-3.56698,-5.73137,0.415600,0.254333,0.311300,292.051,294.734,295.050,293.650,293.250
2023-04-02,17:00,92.7082,119.033,24.0245,12.2679,159.745,0.00000,94.2754,100.393,79.7460,57.5947,0.616000E-04,0.581547E-04,0.585300E-04,-8.33188,-3.80169,-5.36116,0.399267,0.252100,0.307133,292.447,294.817,295.050,293.650,293.250
2023-04-02,17:30,92.7290,159.867,24.3979,12.2681,84.3076,0.00000,49.3808,100.387,82.5636,16.1555,0.616000E-04,0.581547E-04,0.585300E-04,-8.26327,-3.70527,-4.86557,0.379867,0.249900,0.304200,292.836,294.465,295.050,293.650,293.250
2023-04-02,18:00,92.7498,116.567,24.6057,12.2681,13.5188,0.00000,7.51443,100.393,76.9632,-22.2392,0.616000E-04,0.581547E-04,0.585300E-04,-7.72844,-3.43792,-4.32839,0.362867,0.247267,0.301533,292.738,295.072,295.050,293.650,293.277
2023-04-02,18:30,92.7707,118.300,24.6489,12.2597,0.672189,0.00000,0.205338,100.392,65.0996,-33.2809,0.616000E-04,0.569525E-04,0.585300E-04,-6.87101,-2.95359,-3.36148,0.351533,0.246300,0.300800,292.453,296.533,295.050,293.650,293.397
2023-04-02,19:00,92.7915,136.733,24.5365,12.2680,0.664619E-01,0.00000,0.403775E-03,100.397,63.7383,-33.6722,0.616000E-04,0.566519E-04,0.585300E-04,-6.94861,-2.67496,-3.00229,0.342767,0.245333,0.298933,292.270,296.787,295.050,293.650,293.450
2023-04-02,19:30,92.8123,123.167,24.4266,12.2680,0.399863E-01,0.00000,0.287580E-03,100.399,64.7077,-29.5824,0.616000E-04,0.566519E-04,0.585300E-04,-7.09792,-2.56489,-2.91608,0.332767,0.243067,0.297467,292.072,296.630,295.050,293.650,293.450
2023-04-02,20:00,92.8332,135.800,24.3208,12.2679,0.231908E-01,0.00000,0.170660E-03,100.392,62.7083,-28.0729,0.616000E-04,0.566519E-04,0.585300E-04,-7.36372,-2.45021,-2.76744,0.326167,0.242300,0.297300,292.025,296.577,294.950,293.650,293.450
2023-04-02,20:30,92.8540,127.033,24.2495,12.2678,0.139444E-01,0.00000,0.341320E-03,100.395,64.7718,-28.0095,0.616000E-04,0.566519E-04,0.585300E-04,-7.61449,-2.37488,-2.65923,0.321000,0.241800,0.296200,291.869,296.784,294.850,293.650,293.450
2023-04-02,21:00,92.8748,127.100,24.1695,12.2677,0.530914E-02,0.00000,0.513433E-03,100.395,56.3388,-33.4882,0.616000E-04,0.566519E-04,0.585300E-04,-7.86517,-2.34905,-2.61132,0.316500,0.240700,0.295467,291.822,297.249,294.850,293.650,293.450
2023-04-02,21:30,92.8956,126.000,24.0974,12.2675,-0.233652E-02,0.00000,0.842408E-03,100.388,59.6462,-37.2098,0.616000E-04,0.566519E-04,0.585300E-04,-8.10798,-2.35453,-2.60149,0.312767,0.239933,0.294000,291.642,296.844,294.817,293.650,293.450
2023-04-02,22:00,92.9165,126.900,23.9716,12.2674,-0.727972E-02,0.00000,0.132679E-02,100.399,62.9436,-42.2655,0.616000E-04,0.566519E-04,0.585300E-04,-8.36300,-2.37987,-2.62247,0.308167,0.238233,0.293333,291.184,296.427,294.683,293.650,293.450
2023-04-02,22:30,92.9373,92.1333,23.7440,12.2676,-0.110255E-01,0.00000,0.131517E-02,100.387,68.0551,-42.5539,0.616000E-04,0.566519E-04,0.585300E-04,-8.67160,-2.46842,-2.71026,0.304767,0.239133,0.292067,291.050,295.642,294.650,293.650,293.450
2023-04-02,23:00,92.9581,150.633,23.5414,12.2674,-0.143601E-01,0.00000,0.763251E-03,100.394,72.4265,-38.5575,0.616000E-04,0.566519E-04,0.585300E-04,-9.07467,-2.62935,-2.87080,0.301500,0.238000,0.292667,290.988,295.137,294.650,293.650,293.450
2023-04-02,23:30,92.9790,85.2667,23.3927,12.2672,-0.163821E-01,0.00000,0.133841E-02,100.385,76.6504,-36.2918,0.616000E-04,0.566519E-04,0.585300E-04,-9.50654,-2.81391,-3.05890,0.298767,0.237533,0.290700,290.913,294.779,294.583,293.650,293.450
2023-04-03,00:00,93.0000,114.067,23.2995,12.2672,-0.201598E-01,0.00000,0.955697E-03,100.395,79.2389,-41.0748,0.616000E-04,0.566519E-04,0.585300E-04,-9.89513,-2.98678,-3.24728,0.297233,0.236000,0.291633,290.831,294.382,294.450,293.630,293.450
2023-04-03,00:30,93.0208,114.733,23.2635,12.2590,-0.217231E-01,0.00000,0.838777E-03,100.395,82.2969,-42.3378,0.616000E-04,0.569181E-04,0.585300E-04,-9.77839,-2.84913,-2.86729,0.294267,0.236067,0.291867,290.937,293.993,294.450,293.483,293.450
2023-04-03,01:00,93.0416,95.7667,23.2383,12.2674,-0.229039E-01,0.00000,0.661217E-03,100.392,85.8669,-45.3112,0.616000E-04,0.569847E-04,0.585300E-04,-10.2799,-3.06558,-3.19870,0.292133,0.234067,0.290200,290.971,293.719,294.303,293.450,293.390
2023-04-03,01:30,93.0624,119.667,23.2352,12.2672,-0.238417E-01,0.00000,0.388524E-03,100.383,89.2783,-45.3173,0.616000E-04,0.569847E-04,0.585300E-04,-10.7165,-3.28696,-3.55641,0.289767,0.235033,0.290000,290.972,293.437,294.250,293.450,293.283
2023-04-03,02:00,93.0833,101.233,23.2492,12.2672,-0.245743E-01,0.00000,0.347856E-03,100.393,91.9607,-45.4231,0.616000E-04,0.569847E-04,0.585300E-04,-10.9694,-3.39364,-3.71205,0.287633,0.235667,0.290000,290.976,292.986,294.250,293.450,293.250
2023-04-03,02:30,93.1041,123.200,23.2581,12.2671,-0.237872E-01,0.00000,0.163398E-03,100.387,95.8699,-39.4711,0.616000E-04,0.569847E-04,0.585300E-04,-11.1549,-3.46257,-3.81073,0.285700,0.234000,0.288867,290.896,292.344,294.237,293.450,293.250
2023-04-03,03:00,93.1249,127.067,23.3169,12.2671,-0.244700E-01,0.00000,0.106754E-03,100.389,99.2704,-10.3418,0.616000E-04,0.569847E-04,0.585300E-04,-11.3031,-3.52002,-3.88794,0.283533,0.234000,0.288000,291.093,292.020,294.050,293.450,293.250
2023-04-03,03:30,93.1458,131.467,23.6055,12.2672,-0.284041E-01,0.00000,-0.162672E-03,100.387,99.6595,-2.42848,0.616000E-04,0.569847E-04,0.585300E-04,-11.3627,-3.56957,-3.94992,0.282033,0.234167,0.288000,291.722,292.081,294.050,293.450,293.250
2023-04-03,04:00,93.1666,139.767,23.9135,12.2676,-0.340535E-01,0.00000,-0.546839E-03,100.396,99.7779,-4.28640,0.616000E-04,0.569847E-04,0.585300E-04,-11.1934,-3.55428,-3.93793,0.280467,0.233067,0.288000,292.107,292.187,294.050,293.443,293.250
2023-04-03,04:30,93.1874,123.767,24.1526,12.2674,-0.375517E-01,0.00000,-0.528683E-03,100.402,99.8434,-2.89386,0.616000E-04,0.569847E-04,0.585300E-04,-10.8154,-3.43171,-3.81328,0.278500,0.233000,0.287833,292.234,292.239,294.050,293.423,293.250
2023-04-03,05:00,93.2082,146.833,24.3021,12.2676,-0.394538E-01,0.00000,-0.520695E-03,100.392,99.9153,-2.33899,0.616000E-04,0.569847E-04,0.585300E-04,-10.3345,-3.22969,-3.60117,0.277733,0.233000,0.287000,292.285,292.259,294.050,293.390,293.250
2023-04-03,05:30,93.2291,117.367,24.3456,12.2676,0.102312,0.00000,0.772110E-01,100.404,99.9337,-2.37925,0.616000E-04,0.569847E-04,0.585300E-04,-9.83308,-2.99649,-3.35379,0.276000,0.232733,0.287000,292.255,292.211,294.050,293.417,293.250
2023-04-03,06:00,93.2499,133.267,24.3055,12.2677,10.1590,0.00000,4.81511,100.400,99.9727,0.398867,0.616000E-04,0.569847E-04,0.585300E-04,-9.36038,-2.76828,-3.11077,0.274367,0.231067,0.287000,292.288,292.448,294.050,293.403,293.250
2023-04-03,06:30,93.2707,105.700,24.3351,12.2595,55.2441,0.00000,28.9777,100.403,99.9786,15.0041,0.616000E-04,0.572572E-04,0.585300E-04,-8.58649,-2.31891,-2.37439,0.273867,0.231067,0.287067,292.487,292.529,294.050,293.397,293.250
2023-04-03,07:00,93.2916,146.167,24.4104,12.2675,148.365,0.00000,73.4983,100.397,99.9106,39.8290,0.616000E-04,0.573401E-04,0.585300E-04,-8.26561,-2.16451,-2.30378,0.272667,0.232467,0.287000,292.578,292.430,294.050,293.430,293.250
2023-04-03,07:30,93.3124,117.100,24.4727,12.2677,419.524,0.00000,107.715,100.398,99.7544,110.441,0.616000E-04,0.573401E-04,0.585300E-04,-7.94184,-2.09276,-2.33772,0.271533,0.232733,0.285900,292.504,292.316,294.050,293.450,293.250
2023-04-03,08:00,93.3332,135.100,24.6299,12.2681,692.341,0.00000,163.825,100.396,98.3554,207.133,0.616000E-04,0.573401E-04,0.585300E-04,-7.32168,-1.91573,-2.17593,0.270667,0.230600,0.285933,293.039,293.205,294.050,293.450,293.250
2023-04-03,08:30,93.3541,127.300,25.2180,12.2678,922.338,0.00000,379.752,100.394,92.2027,312.771,0.616000E-04,0.573401E-04,0.585300E-04,-6.57097,-1.67349,-1.92074,0.270733,0.231000,0.286000,294.003,294.625,294.050,293.450,293.250
2023-04-03,09:00,93.3749,122.800,26.1143,12.2685,1142.10,0.00000,437.661,100.424,85.3654,416.745,0.616000E-04,0.573401E-04,0.585300E-04,-5.31907,-1.23051,-1.45842,0.268733,0.231000,0.286000,294.739,296.112,294.190,293.450,293.250
2023-04-03,09:30,93.3957,115.700,27.0875,12.2690,1313.25,0.00000,621.846,99.9689,81.1497,515.048,0.616000E-04,0.573401E-04,0.585300E-04,-2.62890,-0.502761,-0.784063,0.267400,0.231067,0.285733,295.353,296.902,294.363,293.450,293.383
2023-04-03,10:00,93.4166,147.567,28.1755,12.2692,1487.32,0.00000,716.486,94.2995,77.5655,588.422,0.616000E-04,0.573401E-04,0.585300E-04,2.32353,0.732765,0.216409E-01,0.268067,0.229000,0.284500,296.140,297.182,294.697,293.450,293.450
2023-04-03,10:30,93.4374,125.300,29.5547,12.2697,1609.70,0.00000,785.914,90.0476,73.8857,645.040,0.616000E-04,0.573401E-04,0.585300E-04,7.91199,2.06462,0.808017,0.266233,0.228667,0.285000,297.217,297.965,295.077,293.570,293.483
2023-04-03,11:00,93.4582,145.900,31.2302,12.2700,1720.24,0.00000,846.077,81.2422,67.1996,737.671,0.616000E-04,0.573401E-04,0.585300E-04,15.1306,2.85451,1.58688,0.265900,0.228600,0.284800,298.555,299.191,295.700,293.650,293.643
